时间,会话ID,模型,输入tokens,输出tokens,缓存读取,缓存创建,总计tokens,用户提示词,回复摘要
2026-07-14T10:13:29.989Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1041,387,102912,0,1428,,
2026-07-14T10:13:31.549Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1041,387,102912,0,1428,,
2026-07-14T10:13:47.194Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,2007,2049,104320,0,4056,,
2026-07-14T10:13:48.496Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,2007,2049,104320,0,4056,,
2026-07-14T10:13:49.058Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,2007,2049,104320,0,4056,,
2026-07-14T10:13:55.272Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1067,1155,108288,0,2222,,
2026-07-14T10:13:57.324Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1067,1155,108288,0,2222,,
2026-07-14T10:13:58.217Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1067,1155,108288,0,2222,,
2026-07-14T10:13:59.135Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1067,1155,108288,0,2222,,
2026-07-14T10:14:07.764Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,124,1479,110464,0,1603,,
2026-07-14T10:14:10.118Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,124,1479,110464,0,1603,,
2026-07-14T10:14:11.231Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,124,1479,110464,0,1603,,
2026-07-14T10:14:12.198Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,124,1479,110464,0,1603,,
2026-07-14T10:14:39.311Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,577,2999,112000,0,3576,,
2026-07-14T10:14:46.018Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,145,3155,115456,0,3300,,
2026-07-14T10:15:12.938Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,169,462,118656,0,631,,
2026-07-14T10:15:32.893Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,308,249,119168,0,557,,
2026-07-14T10:15:34.091Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,308,249,119168,0,557,,
2026-07-14T10:15:35.866Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,3113,279,119680,0,3392,,
2026-07-14T10:15:37.189Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,3113,279,119680,0,3392,,
2026-07-14T10:15:45.375Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,721,915,123008,0,1636,,
2026-07-14T10:15:47.438Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,721,915,123008,0,1636,,
2026-07-14T10:16:19.581Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,312,153,124544,0,465,,
2026-07-14T10:16:22.942Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1102,281,124928,0,1383,,
2026-07-14T10:16:27.335Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,463,1381,126208,0,1844,,
2026-07-14T10:16:52.607Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,100,2794,128000,0,2894,,
2026-07-14T10:17:19.159Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,488,302,130816,0,790,,
2026-07-14T10:17:20.874Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,488,302,130816,0,790,,
2026-07-14T10:17:23.505Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,973,193,131584,0,1166,,
2026-07-14T10:17:25.945Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,295,427,132480,0,722,,
2026-07-14T10:17:31.107Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1578,372,133120,0,1950,,
2026-07-14T10:22:21.998Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,5298,1219,135040,0,6517,<task-notification> <task-id>a675787425ec0d5a1</task-id> <tool-use-id>call_00_pVR8EFC3M6tZgq6P36FV7737</tool-use-id> <output-file>/tmp/claude-1000/-home-lili/8dea3f97-855c-4bb9-83d5-40b1a205f139/tasks,
2026-07-14T10:22:23.769Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,5298,1219,135040,0,6517,,
2026-07-14T10:22:27.354Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,209,878,141440,0,1087,,
2026-07-14T10:23:11.490Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,278,140,142464,0,418,,
2026-07-14T10:23:13.849Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1065,401,142848,0,1466,,
2026-07-14T10:09:08.836Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,26527,408,0,0,26935,<ide_opened_file>The user opened the file /home/lili/TC_try/rank_result_deepseek_flash/hadoop_git_da0dbf1/da0dbf1/run_20260714_180419/dataset_variants/without_non_regression/model_prompt.txt in the ID,
2026-07-14T10:09:09.836Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,26527,408,0,0,26935,,
2026-07-14T10:09:10.193Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,26527,408,0,0,26935,,
2026-07-14T10:09:10.499Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,26527,408,0,0,26935,,
2026-07-14T10:09:14.354Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,16425,497,26880,0,16922,,
2026-07-14T10:09:15.526Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,16425,497,26880,0,16922,,
2026-07-14T10:09:17.355Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,6467,367,43776,0,6834,,
2026-07-14T10:09:18.609Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,6467,367,43776,0,6834,,
2026-07-14T10:09:19.055Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,6467,367,43776,0,6834,,
2026-07-14T10:09:26.901Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,9643,1052,50560,0,10695,,
2026-07-14T10:09:28.349Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,9643,1052,50560,0,10695,,
2026-07-14T10:09:30.405Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1394,320,61184,0,1714,,
2026-07-14T10:09:33.583Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1389,743,62464,0,2132,,
2026-07-14T10:09:34.768Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1389,743,62464,0,2132,,
2026-07-14T10:09:35.248Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1389,743,62464,0,2132,,
2026-07-14T10:09:35.715Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1389,743,62464,0,2132,,
2026-07-14T10:09:36.365Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1389,743,62464,0,2132,,
2026-07-14T10:09:36.761Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1389,743,62464,0,2132,,
2026-07-14T10:09:37.396Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1389,743,62464,0,2132,,
2026-07-14T10:09:46.446Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,5384,985,64512,0,6369,,
2026-07-14T10:09:47.940Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,5384,985,64512,0,6369,,
2026-07-14T10:09:53.037Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1123,2990,70784,0,4113,,
2026-07-14T10:10:34.958Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,257,304,74880,0,561,,
2026-07-14T10:10:36.283Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,257,304,74880,0,561,,
2026-07-14T10:10:38.061Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,4532,300,75392,0,4832,,
2026-07-14T10:10:39.585Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,4532,300,75392,0,4832,,
2026-07-14T10:10:40.957Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1805,252,79872,0,2057,,
2026-07-14T10:10:42.408Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1805,252,79872,0,2057,,
2026-07-14T10:10:48.741Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,2167,1044,81920,0,3211,,
2026-07-14T10:10:50.951Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,2167,1044,81920,0,3211,,
2026-07-14T10:11:00.828Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,2301,417,83968,0,2718,,
2026-07-14T10:11:10.904Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1284,1682,86144,0,2966,,
2026-07-14T10:11:31.179Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,3241,935,87424,0,4176,,
2026-07-14T10:11:34.111Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,3241,935,87424,0,4176,,
2026-07-14T10:11:35.399Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,3241,935,87424,0,4176,,
2026-07-14T10:11:36.733Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,3241,935,87424,0,4176,,
2026-07-14T10:11:42.750Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,386,810,91520,0,1196,,
2026-07-14T10:11:44.489Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,386,810,91520,0,1196,,
2026-07-14T10:11:45.374Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,386,810,91520,0,1196,,
2026-07-14T10:11:48.149Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,868,1279,92672,0,2147,,
2026-07-14T10:12:38.127Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,441,2050,94720,0,2491,,
2026-07-14T10:12:39.554Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,441,2050,94720,0,2491,,
2026-07-14T10:12:40.199Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,441,2050,94720,0,2491,,
2026-07-14T10:12:40.807Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,441,2050,94720,0,2491,,
2026-07-14T10:12:58.645Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,2959,2142,95104,0,5101,,
2026-07-14T10:13:00.798Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,2959,2142,95104,0,5101,,
2026-07-14T10:13:01.664Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,2959,2142,95104,0,5101,,
2026-07-14T10:13:02.515Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,2959,2142,95104,0,5101,,
2026-07-14T10:13:23.937Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,443,2424,100096,0,2867,,
2026-07-14T10:13:26.103Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,443,2424,100096,0,2867,,
2026-07-14T10:13:26.787Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,443,2424,100096,0,2867,,
2026-07-14T10:13:29.989Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1041,387,102912,0,1428,,
2026-07-14T10:13:31.549Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1041,387,102912,0,1428,,
2026-07-14T10:13:47.194Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,2007,2049,104320,0,4056,,
2026-07-14T10:13:48.496Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,2007,2049,104320,0,4056,,
2026-07-14T10:13:49.058Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,2007,2049,104320,0,4056,,
2026-07-14T10:13:55.272Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1067,1155,108288,0,2222,,
2026-07-14T10:13:57.324Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1067,1155,108288,0,2222,,
2026-07-14T10:13:58.217Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1067,1155,108288,0,2222,,
2026-07-14T10:13:59.135Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1067,1155,108288,0,2222,,
2026-07-14T10:14:07.764Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,124,1479,110464,0,1603,,
2026-07-14T10:14:10.118Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,124,1479,110464,0,1603,,
2026-07-14T10:14:11.231Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,124,1479,110464,0,1603,,
2026-07-14T10:14:12.198Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,124,1479,110464,0,1603,,
2026-07-14T10:14:39.311Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,577,2999,112000,0,3576,,
2026-07-14T10:14:46.018Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,145,3155,115456,0,3300,,
2026-07-14T10:15:12.938Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,169,462,118656,0,631,,
2026-07-14T10:15:32.893Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,308,249,119168,0,557,,
2026-07-14T10:15:34.091Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,308,249,119168,0,557,,
2026-07-14T10:15:35.866Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,3113,279,119680,0,3392,,
2026-07-14T10:15:37.189Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,3113,279,119680,0,3392,,
2026-07-14T10:15:45.375Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,721,915,123008,0,1636,,
2026-07-14T10:15:47.438Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,721,915,123008,0,1636,,
2026-07-14T10:16:19.581Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,312,153,124544,0,465,,
2026-07-14T10:16:22.942Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1102,281,124928,0,1383,,
2026-07-14T10:16:27.335Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,463,1381,126208,0,1844,,
2026-07-14T10:16:52.607Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,100,2794,128000,0,2894,,
2026-07-14T10:17:19.159Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,488,302,130816,0,790,,
2026-07-14T10:17:20.874Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,488,302,130816,0,790,,
2026-07-14T10:17:23.505Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,973,193,131584,0,1166,,
2026-07-14T10:17:25.945Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,295,427,132480,0,722,,
2026-07-14T10:17:31.107Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1578,372,133120,0,1950,,
2026-07-14T10:22:21.998Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,5298,1219,135040,0,6517,<task-notification> <task-id>a675787425ec0d5a1</task-id> <tool-use-id>call_00_pVR8EFC3M6tZgq6P36FV7737</tool-use-id> <output-file>/tmp/claude-1000/-home-lili/8dea3f97-855c-4bb9-83d5-40b1a205f139/tasks,
2026-07-14T10:22:23.769Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,5298,1219,135040,0,6517,,
2026-07-14T10:22:27.354Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,209,878,141440,0,1087,,
2026-07-14T10:23:11.490Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,278,140,142464,0,418,,
2026-07-14T10:23:13.849Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1065,401,142848,0,1466,,
2026-07-14T10:09:08.836Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,26527,408,0,0,26935,<ide_opened_file>The user opened the file /home/lili/TC_try/rank_result_deepseek_flash/hadoop_git_da0dbf1/da0dbf1/run_20260714_180419/dataset_variants/without_non_regression/model_prompt.txt in the ID,
2026-07-14T10:09:09.836Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,26527,408,0,0,26935,,
2026-07-14T10:09:10.193Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,26527,408,0,0,26935,,
2026-07-14T10:09:10.499Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,26527,408,0,0,26935,,
2026-07-14T10:09:14.354Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,16425,497,26880,0,16922,,
2026-07-14T10:09:15.526Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,16425,497,26880,0,16922,,
2026-07-14T10:09:17.355Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,6467,367,43776,0,6834,,
2026-07-14T10:09:18.609Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,6467,367,43776,0,6834,,
2026-07-14T10:09:19.055Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,6467,367,43776,0,6834,,
2026-07-14T10:09:26.901Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,9643,1052,50560,0,10695,,
2026-07-14T10:09:28.349Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,9643,1052,50560,0,10695,,
2026-07-14T10:09:30.405Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1394,320,61184,0,1714,,
2026-07-14T10:09:33.583Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1389,743,62464,0,2132,,
2026-07-14T10:09:34.768Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1389,743,62464,0,2132,,
2026-07-14T10:09:35.248Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1389,743,62464,0,2132,,
2026-07-14T10:09:35.715Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1389,743,62464,0,2132,,
2026-07-14T10:09:36.365Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1389,743,62464,0,2132,,
2026-07-14T10:09:36.761Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1389,743,62464,0,2132,,
2026-07-14T10:09:37.396Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1389,743,62464,0,2132,,
2026-07-14T10:09:46.446Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,5384,985,64512,0,6369,,
2026-07-14T10:09:47.940Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,5384,985,64512,0,6369,,
2026-07-14T10:09:53.037Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1123,2990,70784,0,4113,,
2026-07-14T10:10:34.958Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,257,304,74880,0,561,,
2026-07-14T10:10:36.283Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,257,304,74880,0,561,,
2026-07-14T10:10:38.061Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,4532,300,75392,0,4832,,
2026-07-14T10:10:39.585Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,4532,300,75392,0,4832,,
2026-07-14T10:10:40.957Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1805,252,79872,0,2057,,
2026-07-14T10:10:42.408Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1805,252,79872,0,2057,,
2026-07-14T10:10:48.741Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,2167,1044,81920,0,3211,,
2026-07-14T10:10:50.951Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,2167,1044,81920,0,3211,,
2026-07-14T10:11:00.828Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,2301,417,83968,0,2718,,
2026-07-14T10:11:10.904Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1284,1682,86144,0,2966,,
2026-07-14T10:11:31.179Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,3241,935,87424,0,4176,,
2026-07-14T10:11:34.111Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,3241,935,87424,0,4176,,
2026-07-14T10:11:35.399Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,3241,935,87424,0,4176,,
2026-07-14T10:11:36.733Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,3241,935,87424,0,4176,,
2026-07-14T10:11:42.750Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,386,810,91520,0,1196,,
2026-07-14T10:11:44.489Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,386,810,91520,0,1196,,
2026-07-14T10:11:45.374Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,386,810,91520,0,1196,,
2026-07-14T10:11:48.149Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,868,1279,92672,0,2147,,
2026-07-14T10:12:38.127Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,441,2050,94720,0,2491,,
2026-07-14T10:12:39.554Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,441,2050,94720,0,2491,,
2026-07-14T10:12:40.199Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,441,2050,94720,0,2491,,
2026-07-14T10:12:40.807Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,441,2050,94720,0,2491,,
2026-07-14T10:12:58.645Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,2959,2142,95104,0,5101,,
2026-07-14T10:13:00.798Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,2959,2142,95104,0,5101,,
2026-07-14T10:13:01.664Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,2959,2142,95104,0,5101,,
2026-07-14T10:13:02.515Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,2959,2142,95104,0,5101,,
2026-07-14T10:13:23.937Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,443,2424,100096,0,2867,,
2026-07-14T10:13:26.103Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,443,2424,100096,0,2867,,
2026-07-14T10:13:26.787Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,443,2424,100096,0,2867,,
2026-07-14T10:13:29.989Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1041,387,102912,0,1428,,
2026-07-14T10:13:31.549Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1041,387,102912,0,1428,,
2026-07-14T10:13:47.194Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,2007,2049,104320,0,4056,,
2026-07-14T10:13:48.496Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,2007,2049,104320,0,4056,,
2026-07-14T10:13:49.058Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,2007,2049,104320,0,4056,,
2026-07-14T10:13:55.272Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1067,1155,108288,0,2222,,
2026-07-14T10:13:57.324Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1067,1155,108288,0,2222,,
2026-07-14T10:13:58.217Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1067,1155,108288,0,2222,,
2026-07-14T10:13:59.135Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1067,1155,108288,0,2222,,
2026-07-14T10:14:07.764Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,124,1479,110464,0,1603,,
2026-07-14T10:14:10.118Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,124,1479,110464,0,1603,,
2026-07-14T10:14:11.231Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,124,1479,110464,0,1603,,
2026-07-14T10:14:12.198Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,124,1479,110464,0,1603,,
2026-07-14T10:14:39.311Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,577,2999,112000,0,3576,,
2026-07-14T10:14:46.018Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,145,3155,115456,0,3300,,
2026-07-14T10:15:12.938Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,169,462,118656,0,631,,
2026-07-14T10:15:32.893Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,308,249,119168,0,557,,
2026-07-14T10:15:34.091Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,308,249,119168,0,557,,
2026-07-14T10:15:35.866Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,3113,279,119680,0,3392,,
