时间,会话ID,模型,输入tokens,输出tokens,缓存读取,缓存创建,总计tokens,用户提示词,回复摘要
2026-07-15T08:08:46.144Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,1304,2504,73344,0,3808,,
2026-07-15T08:09:26.122Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,2509,4926,77056,0,7435,,
2026-07-15T08:09:29.614Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,5023,12117,79488,0,17140,,
2026-07-15T08:10:30.831Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,201,287,96512,0,488,,
2026-07-15T08:10:51.579Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,598,174,96896,0,772,,
2026-07-15T08:10:54.233Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,280,425,97408,0,705,,
2026-07-15T09:11:12.948Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,474,113,98048,0,587,<ide_selection>The user selected the lines 9 to 9 from /home/lili/CCLOG/cclog_55967d08-2f39-4de2-ab2c-1eb05a608e52.md: # 2026/07/15 Wed 16:27:25   Session:hadoop_withpro:55967d08-2f39-4de2-ab2c-1eb05a,
2026-07-15T09:11:21.361Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,26169,833,98560,0,27002,,
2026-07-15T09:11:25.019Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,228,234,125440,0,462,,
2026-07-15T09:11:33.688Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,841,1077,125824,0,1918,,
2026-07-15T09:11:34.958Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,841,1077,125824,0,1918,,
2026-07-15T09:11:38.653Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,561,490,127616,0,1051,,
2026-07-15T09:11:40.084Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,561,490,127616,0,1051,,
2026-07-15T09:11:44.719Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,761,515,128640,0,1276,,
2026-07-15T09:11:45.778Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,761,515,128640,0,1276,,
2026-07-15T09:11:47.818Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,196,125,129792,0,321,,
2026-07-15T09:11:51.391Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,1267,271,130048,0,1538,,
2026-07-15T09:11:56.447Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,20,504,131584,0,524,,
2026-07-15T09:12:00.509Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,30,434,132096,0,464,,
2026-07-15T09:12:04.240Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,440,339,132480,0,779,,
2026-07-15T09:12:07.673Z,2c14d287-d221-4b79-b980-e803302cdb2f,deepseek-v4-flash,28,231,133248,0,259,,
